lat,long,size
48.0483987570829,11.3871695690767,0
48.0483987570829,11.393888988635,0
48.0483987570829,11.4006084079889,0
48.0483987570829,11.4073278270361,0
48.0483987570829,11.4140472456745,0
48.0483987570829,11.4207666638018,0
48.0483987570829,11.4274860813159,0
48.0483987570829,11.4342054981145,0
48.0483987570829,11.4409249140954,0
48.0483987570829,11.4476443291564,0
48.0483987570829,11.4543637431953,0
48.0483987570829,11.4610831561099,1
48.0483987570829,11.467802567798,0
48.0483987570829,11.4745219781573,0
48.0483987570829,11.4812413870858,0
48.0483987570829,11.487960794481,0
48.0483987570829,11.4946802002409,0
48.0483987570829,11.5013996042633,0
48.0483987570829,11.5081190064458,0
48.0483987570829,11.5148384066864,1
48.0483987570829,11.5215578048828,0
48.0483987570829,11.5282772009328,1
48.0483987570829,11.5349965947342,0
48.0483987570829,11.5417159861847,0
48.0483987570829,11.5484353751823,0
48.0483987570829,11.5551547616246,0
48.0483987570829,11.5618741454094,0
48.0483987570829,11.5685935264347,0
48.0483987570829,11.575312904598,0
48.0483987570829,11.5820322797974,0
48.0483987570829,11.5887516519304,0
48.0483987570829,11.595471020895,0
48.0483987570829,11.602190386589,0
48.0483987570829,11.60890974891,0
48.0483987570829,11.615629107756,0
48.0483987570829,11.6223484630247,0
48.0483987570829,11.6290678146139,0
48.0483987570829,11.6357871624215,0
48.0483987570829,11.6425065063451,1
48.0483987570829,11.6492258462827,0
48.0483987570829,11.6559451821319,0
48.0483987570829,11.6626645137907,0
48.0483987570829,11.6693838411568,0
48.0483987570829,11.676103164128,0
48.0483987570829,11.6828224826021,0
48.0483987570829,11.6895417964769,0
48.0483987570829,11.6962611056502,0
48.0483987570829,11.7029804100199,0
48.0483987570829,11.7096997094836,0
48.0483987570829,11.7164190039393,0
48.0483987570829,11.7231382932847,0
48.0483987570829,11.7298575774177,0
48.0483987570829,11.7365768562359,0
48.0483987570829,11.7432961296373,0
48.0483987570829,11.7500153975197,0
48.0483987570829,11.7567346597808,0
48.0483987570829,11.7634539163185,0
48.052891294454,11.3871698622209,0
48.052891294454,11.3938892817791,0
48.052891294454,11.400608701133,0
48.052891294454,11.4073281201802,0
48.052891294454,11.4140475388186,0
48.052891294454,11.4207669569459,0
48.052891294454,11.42748637446,0
48.052891294454,11.4342057912586,0
48.052891294454,11.4409252072395,0
48.052891294454,11.4476446223005,0
48.052891294454,11.4543640363395,0
48.052891294454,11.4610834492541,0
48.052891294454,11.4678028609421,0
48.052891294454,11.4745222713015,0
48.052891294454,11.4812416802299,0
48.052891294454,11.4879610876252,0
48.052891294454,11.4946804933851,0
48.052891294454,11.5013998974074,0
48.052891294454,11.50811929959,0
48.052891294454,11.5148386998306,0
48.052891294454,11.5215580980269,0
48.052891294454,11.5282774940769,0
48.052891294454,11.5349968878783,0
48.052891294454,11.5417162793289,0
48.052891294454,11.5484356683264,0
48.052891294454,11.5551550547687,0
48.052891294454,11.5618744385536,0
48.052891294454,11.5685938195788,0
48.052891294454,11.5753131977422,0
48.052891294454,11.5820325729415,0
48.052891294454,11.5887519450746,0
48.052891294454,11.5954713140392,4
48.052891294454,11.6021906797331,4
48.052891294454,11.6089100420542,2
48.052891294454,11.6156294009002,0
48.052891294454,11.6223487561689,0
48.052891294454,11.6290681077581,0
48.052891294454,11.6357874555656,0
48.052891294454,11.6425067994893,0
48.052891294454,11.6492261394268,0
48.052891294454,11.6559454752761,0
48.052891294454,11.6626648069349,0
48.052891294454,11.6693841343009,0
48.052891294454,11.6761034572721,0
48.052891294454,11.6828227757462,0
48.052891294454,11.6895420896211,0
48.052891294454,11.6962613987944,0
48.052891294454,11.702980703164,0
48.052891294454,11.7097000026278,0
48.052891294454,11.7164192970835,0
48.052891294454,11.7231385864289,0
48.052891294454,11.7298578705618,0
48.052891294454,11.7365771493801,0
48.052891294454,11.7432964227815,0
48.052891294454,11.7500156906639,0
48.052891294454,11.756734952925,0
48.052891294454,11.7634542094626,0
48.0573838318252,11.3871701554368,0
48.0573838318252,11.3938895749951,0
48.0573838318252,11.400608994349,0
48.0573838318252,11.4073284133962,0
48.0573838318252,11.4140478320346,0
48.0573838318252,11.4207672501619,0
48.0573838318252,11.427486667676,0
48.0573838318252,11.4342060844746,0
48.0573838318252,11.4409255004555,0
48.0573838318252,11.4476449155165,0
48.0573838318252,11.4543643295554,0
48.0573838318252,11.46108374247,0
48.0573838318252,11.4678031541581,0
48.0573838318252,11.4745225645175,0
48.0573838318252,11.4812419734459,0
48.0573838318252,11.4879613808411,0
48.0573838318252,11.494680786601,0
48.0573838318252,11.5014001906234,0
48.0573838318252,11.5081195928059,0
48.0573838318252,11.5148389930465,12
48.0573838318252,11.5215583912429,2
48.0573838318252,11.5282777872929,0
48.0573838318252,11.5349971810943,0
48.0573838318252,11.5417165725448,0
48.0573838318252,11.5484359615424,0
48.0573838318252,11.5551553479847,0
48.0573838318252,11.5618747317695,0
48.0573838318252,11.5685941127948,0
48.0573838318252,11.5753134909581,0
48.0573838318252,11.5820328661575,0
48.0573838318252,11.5887522382905,0
48.0573838318252,11.5954716072551,0
48.0573838318252,11.6021909729491,7
48.0573838318252,11.6089103352701,11
48.0573838318252,11.6156296941161,0
48.0573838318252,11.6223490493848,0
48.0573838318252,11.629068400974,0
48.0573838318252,11.6357877487816,0
48.0573838318252,11.6425070927052,0
48.0573838318252,11.6492264326428,1
48.0573838318252,11.655945768492,0
48.0573838318252,11.6626651001508,0
48.0573838318252,11.6693844275169,0
48.0573838318252,11.6761037504881,0
48.0573838318252,11.6828230689622,0
48.0573838318252,11.689542382837,0
48.0573838318252,11.6962616920103,0
48.0573838318252,11.70298099638,1
48.0573838318252,11.7097002958437,0
48.0573838318252,11.7164195902994,0
48.0573838318252,11.7231388796448,0
48.0573838318252,11.7298581637778,0
48.0573838318252,11.736577442596,0
48.0573838318252,11.7432967159975,0
48.0573838318252,11.7500159838798,0
48.0573838318252,11.7567352461409,0
48.0573838318252,11.7634545026786,0
48.0618763691964,11.3871704487246,0
48.0618763691964,11.3938898682829,0
48.0618763691964,11.4006092876368,0
48.0618763691964,11.407328706684,1
48.0618763691964,11.4140481253224,0
48.0618763691964,11.4207675434497,0
48.0618763691964,11.4274869609638,0
48.0618763691964,11.4342063777624,0
48.0618763691964,11.4409257937433,0
48.0618763691964,11.4476452088043,0
48.0618763691964,11.4543646228432,0
48.0618763691964,11.4610840357578,0
48.0618763691964,11.4678034474459,0
48.0618763691964,11.4745228578053,0
48.0618763691964,11.4812422667337,0
48.0618763691964,11.487961674129,0
48.0618763691964,11.4946810798889,0
48.0618763691964,11.5014004839112,9
48.0618763691964,11.5081198860938,0
48.0618763691964,11.5148392863343,0
48.0618763691964,11.5215586845307,0
48.0618763691964,11.5282780805807,0
48.0618763691964,11.5349974743821,1
48.0618763691964,11.5417168658326,1
48.0618763691964,11.5484362548302,0
48.0618763691964,11.5551556412725,0
48.0618763691964,11.5618750250574,0
48.0618763691964,11.5685944060826,0
48.0618763691964,11.575313784246,0
48.0618763691964,11.5820331594453,0
48.0618763691964,11.5887525315784,0
48.0618763691964,11.595471900543,0
48.0618763691964,11.6021912662369,0
48.0618763691964,11.608910628558,0
48.0618763691964,11.6156299874039,0
48.0618763691964,11.6223493426726,0
48.0618763691964,11.6290686942619,3
48.0618763691964,11.6357880420694,0
48.0618763691964,11.642507385993,0
48.0618763691964,11.6492267259306,0
48.0618763691964,11.6559460617799,0
48.0618763691964,11.6626653934386,2
48.0618763691964,11.6693847208047,2
48.0618763691964,11.6761040437759,1
48.0618763691964,11.68282336225,0
48.0618763691964,11.6895426761248,0
48.0618763691964,11.6962619852982,0
48.0618763691964,11.7029812896678,0
48.0618763691964,11.7097005891316,3
48.0618763691964,11.7164198835872,0
48.0618763691964,11.7231391729326,0
48.0618763691964,11.7298584570656,0
48.0618763691964,11.7365777358839,0
48.0618763691964,11.7432970092853,0
48.0618763691964,11.7500162771676,0
48.0618763691964,11.7567355394287,0
48.0618763691964,11.7634547959664,0
48.0663689065676,11.3871707420843,0
48.0663689065676,11.3938901616426,0
48.0663689065676,11.4006095809964,0
48.0663689065676,11.4073290000437,0
48.0663689065676,11.414048418682,0
48.0663689065676,11.4207678368094,0
48.0663689065676,11.4274872543234,0
48.0663689065676,11.434206671122,0
48.0663689065676,11.440926087103,0
48.0663689065676,11.447645502164,0
48.0663689065676,11.4543649162029,0
48.0663689065676,11.4610843291175,0
48.0663689065676,11.4678037408056,0
48.0663689065676,11.4745231511649,1
48.0663689065676,11.4812425600933,0
48.0663689065676,11.4879619674886,0
48.0663689065676,11.4946813732485,0
48.0663689065676,11.5014007772709,0
48.0663689065676,11.5081201794534,0
48.0663689065676,11.514839579694,0
48.0663689065676,11.5215589778904,0
48.0663689065676,11.5282783739404,1
48.0663689065676,11.5349977677417,0
48.0663689065676,11.5417171591923,3
48.0663689065676,11.5484365481898,1
48.0663689065676,11.5551559346321,1
48.0663689065676,11.561875318417,0
48.0663689065676,11.5685946994422,0
48.0663689065676,11.5753140776056,0
48.0663689065676,11.5820334528049,0
48.0663689065676,11.588752824938,0
48.0663689065676,11.5954721939026,0
48.0663689065676,11.6021915595966,0
48.0663689065676,11.6089109219176,0
48.0663689065676,11.6156302807636,0
48.0663689065676,11.6223496360323,1
48.0663689065676,11.6290689876215,0
48.0663689065676,11.6357883354291,0
48.0663689065676,11.6425076793527,0
48.0663689065676,11.6492270192903,0
48.0663689065676,11.6559463551395,0
48.0663689065676,11.6626656867983,1
48.0663689065676,11.6693850141644,0
48.0663689065676,11.6761043371356,0
48.0663689065676,11.6828236556097,0
48.0663689065676,11.6895429694845,5
48.0663689065676,11.6962622786578,0
48.0663689065676,11.7029815830275,0
48.0663689065676,11.7097008824912,0
48.0663689065676,11.7164201769469,0
48.0663689065676,11.7231394662923,0
48.0663689065676,11.7298587504252,0
48.0663689065676,11.7365780292435,0
48.0663689065676,11.7432973026449,0
48.0663689065676,11.7500165705273,0
48.0663689065676,11.7567358327884,0
48.0663689065676,11.7634550893261,0
48.0708614439388,11.3871710355159,3
48.0708614439388,11.3938904550741,0
48.0708614439388,11.400609874428,0
48.0708614439388,11.4073292934752,0
48.0708614439388,11.4140487121136,0
48.0708614439388,11.4207681302409,0
48.0708614439388,11.427487547755,0
48.0708614439388,11.4342069645536,0
48.0708614439388,11.4409263805345,0
48.0708614439388,11.4476457955955,0
48.0708614439388,11.4543652096344,0
48.0708614439388,11.4610846225491,0
48.0708614439388,11.4678040342371,0
48.0708614439388,11.4745234445965,0
48.0708614439388,11.4812428535249,0
48.0708614439388,11.4879622609202,0
48.0708614439388,11.4946816666801,0
48.0708614439388,11.5014010707024,0
48.0708614439388,11.508120472885,0
48.0708614439388,11.5148398731255,2
48.0708614439388,11.5215592713219,0
48.0708614439388,11.5282786673719,0
48.0708614439388,11.5349980611733,0
48.0708614439388,11.5417174526239,0
48.0708614439388,11.5484368416214,0
48.0708614439388,11.5551562280637,0
48.0708614439388,11.5618756118486,0
48.0708614439388,11.5685949928738,0
48.0708614439388,11.5753143710372,0
48.0708614439388,11.5820337462365,0
48.0708614439388,11.5887531183696,0
48.0708614439388,11.5954724873342,0
48.0708614439388,11.6021918530281,0
48.0708614439388,11.6089112153492,12
48.0708614439388,11.6156305741951,0
48.0708614439388,11.6223499294638,16
48.0708614439388,11.6290692810531,0
48.0708614439388,11.6357886288606,0
48.0708614439388,11.6425079727843,0
48.0708614439388,11.6492273127218,0
48.0708614439388,11.6559466485711,6
48.0708614439388,11.6626659802299,0
48.0708614439388,11.6693853075959,0
48.0708614439388,11.6761046305671,0
48.0708614439388,11.6828239490412,1
48.0708614439388,11.689543262916,0
48.0708614439388,11.6962625720894,0
48.0708614439388,11.702981876459,0
48.0708614439388,11.7097011759228,0
48.0708614439388,11.7164204703785,1
48.0708614439388,11.7231397597239,0
48.0708614439388,11.7298590438568,0
48.0708614439388,11.7365783226751,0
48.0708614439388,11.7432975960765,0
48.0708614439388,11.7500168639588,0
48.0708614439388,11.75673612622,0
48.0708614439388,11.7634553827576,0
48.07535398131,11.3871713290193,0
48.07535398131,11.3938907485776,0
48.07535398131,11.4006101679315,0
48.07535398131,11.4073295869787,0
48.07535398131,11.4140490056171,0
48.07535398131,11.4207684237444,0
48.07535398131,11.4274878412585,0
48.07535398131,11.4342072580571,0
48.07535398131,11.440926674038,0
48.07535398131,11.447646089099,0
48.07535398131,11.4543655031379,0
48.07535398131,11.4610849160525,0
48.07535398131,11.4678043277406,0
48.07535398131,11.4745237381,0
48.07535398131,11.4812431470284,0
48.07535398131,11.4879625544236,0
48.07535398131,11.4946819601835,0
48.07535398131,11.5014013642059,0
48.07535398131,11.5081207663884,0
48.07535398131,11.514840166629,0
48.07535398131,11.5215595648254,0
48.07535398131,11.5282789608754,2
48.07535398131,11.5349983546768,0
48.07535398131,11.5417177461273,1
48.07535398131,11.5484371351249,2
48.07535398131,11.5551565215672,0
48.07535398131,11.561875905352,0
48.07535398131,11.5685952863773,0
48.07535398131,11.5753146645406,0
48.07535398131,11.58203403974,0
48.07535398131,11.588753411873,0
48.07535398131,11.5954727808376,0
48.07535398131,11.6021921465316,0
48.07535398131,11.6089115088526,0
48.07535398131,11.6156308676986,0
48.07535398131,11.6223502229673,0
48.07535398131,11.6290695745565,0
48.07535398131,11.6357889223641,0
48.07535398131,11.6425082662877,0
48.07535398131,11.6492276062253,0
48.07535398131,11.6559469420745,1
48.07535398131,11.6626662737333,0
48.07535398131,11.6693856010994,0
48.07535398131,11.6761049240706,0
48.07535398131,11.6828242425447,0
48.07535398131,11.6895435564195,0
48.07535398131,11.6962628655928,0
48.07535398131,11.7029821699625,0
48.07535398131,11.7097014694262,0
48.07535398131,11.7164207638819,2
48.07535398131,11.7231400532273,0
48.07535398131,11.7298593373603,0
48.07535398131,11.7365786161785,0
48.07535398131,11.7432978895799,0
48.07535398131,11.7500171574623,0
48.07535398131,11.7567364197234,0
48.07535398131,11.7634556762611,0
48.0798465186812,11.3871716225947,0
48.0798465186812,11.393891042153,1
48.0798465186812,11.4006104615068,0
48.0798465186812,11.4073298805541,0
48.0798465186812,11.4140492991924,0
48.0798465186812,11.4207687173198,0
48.0798465186812,11.4274881348338,0
48.0798465186812,11.4342075516324,0
48.0798465186812,11.4409269676133,0
48.0798465186812,11.4476463826744,0
48.0798465186812,11.4543657967133,0
48.0798465186812,11.4610852096279,0
48.0798465186812,11.467804621316,0
48.0798465186812,11.4745240316753,0
48.0798465186812,11.4812434406037,0
48.0798465186812,11.487962847999,2
48.0798465186812,11.4946822537589,0
48.0798465186812,11.5014016577813,4
48.0798465186812,11.5081210599638,1
48.0798465186812,11.5148404602044,17
48.0798465186812,11.5215598584008,0
48.0798465186812,11.5282792544508,1
48.0798465186812,11.5349986482521,0
48.0798465186812,11.5417180397027,0
48.0798465186812,11.5484374287002,0
48.0798465186812,11.5551568151425,0
48.0798465186812,11.5618761989274,0
48.0798465186812,11.5685955799526,0
48.0798465186812,11.575314958116,0
48.0798465186812,11.5820343333153,0
48.0798465186812,11.5887537054484,0
48.0798465186812,11.595473074413,0
48.0798465186812,11.6021924401069,0
48.0798465186812,11.608911802428,0
48.0798465186812,11.615631161274,1
48.0798465186812,11.6223505165427,0
48.0798465186812,11.6290698681319,0
48.0798465186812,11.6357892159394,2
48.0798465186812,11.6425085598631,0
48.0798465186812,11.6492278998006,1
48.0798465186812,11.6559472356499,0
48.0798465186812,11.6626665673087,1
48.0798465186812,11.6693858946748,26
48.0798465186812,11.676105217646,0
48.0798465186812,11.6828245361201,0
48.0798465186812,11.6895438499949,0
48.0798465186812,11.6962631591682,1
48.0798465186812,11.7029824635379,0
48.0798465186812,11.7097017630016,0
48.0798465186812,11.7164210574573,0
48.0798465186812,11.7231403468027,0
48.0798465186812,11.7298596309356,0
48.0798465186812,11.7365789097539,0
48.0798465186812,11.7432981831553,0
48.0798465186812,11.7500174510377,0
48.0798465186812,11.7567367132988,0
48.0798465186812,11.7634559698365,0
48.0843390560524,11.387171916242,0
48.0843390560524,11.3938913358003,0
48.0843390560524,11.4006107551542,0
48.0843390560524,11.4073301742014,0
48.0843390560524,11.4140495928398,0
48.0843390560524,11.4207690109671,0
48.0843390560524,11.4274884284812,0
48.0843390560524,11.4342078452798,0
48.0843390560524,11.4409272612607,0
48.0843390560524,11.4476466763217,0
48.0843390560524,11.4543660903606,0
48.0843390560524,11.4610855032752,0
48.0843390560524,11.4678049149633,0
48.0843390560524,11.4745243253227,0
48.0843390560524,11.4812437342511,0
48.0843390560524,11.4879631416464,0
48.0843390560524,11.4946825474063,1
48.0843390560524,11.5014019514286,1
48.0843390560524,11.5081213536112,12
48.0843390560524,11.5148407538517,2
48.0843390560524,11.5215601520481,0
48.0843390560524,11.5282795480981,0
48.0843390560524,11.5349989418995,1
48.0843390560524,11.54171833335,1
48.0843390560524,11.5484377223476,1
48.0843390560524,11.5551571087899,0
48.0843390560524,11.5618764925748,0
48.0843390560524,11.5685958736,0
48.0843390560524,11.5753152517634,0
48.0843390560524,11.5820346269627,0
48.0843390560524,11.5887539990958,0
48.0843390560524,11.5954733680604,0
48.0843390560524,11.6021927337543,0
48.0843390560524,11.6089120960754,0
48.0843390560524,11.6156314549213,0
48.0843390560524,11.62235081019,0
48.0843390560524,11.6290701617793,0
48.0843390560524,11.6357895095868,0
48.0843390560524,11.6425088535104,0
48.0843390560524,11.649228193448,1
48.0843390560524,11.6559475292973,0
48.0843390560524,11.662666860956,21
48.0843390560524,11.6693861883221,0
48.0843390560524,11.6761055112933,0
48.0843390560524,11.6828248297674,0
48.0843390560524,11.6895441436422,0
48.0843390560524,11.6962634528156,2
48.0843390560524,11.7029827571852,0
48.0843390560524,11.709702056649,2
48.0843390560524,11.7164213511046,0
48.0843390560524,11.72314064045,0
48.0843390560524,11.729859924583,0
48.0843390560524,11.7365792034013,0
48.0843390560524,11.7432984768027,0
48.0843390560524,11.750017744685,0
48.0843390560524,11.7567370069461,0
48.0843390560524,11.7634562634838,0
48.0888315934235,11.3871722099614,0
48.0888315934235,11.3938916295196,0
48.0888315934235,11.4006110488735,0
48.0888315934235,11.4073304679207,0
48.0888315934235,11.4140498865591,0
48.0888315934235,11.4207693046864,0
48.0888315934235,11.4274887222005,0
48.0888315934235,11.4342081389991,0
48.0888315934235,11.44092755498,0
48.0888315934235,11.447646970041,0
48.0888315934235,11.4543663840799,0
48.0888315934235,11.4610857969945,0
48.0888315934235,11.4678052086826,0
48.0888315934235,11.474524619042,0
48.0888315934235,11.4812440279704,1
48.0888315934235,11.4879634353657,1
48.0888315934235,11.4946828411256,0
48.0888315934235,11.5014022451479,2
48.0888315934235,11.5081216473305,0
48.0888315934235,11.514841047571,0
48.0888315934235,11.5215604457674,0
48.0888315934235,11.5282798418174,0
48.0888315934235,11.5349992356188,0
48.0888315934235,11.5417186270693,1
48.0888315934235,11.5484380160669,0
48.0888315934235,11.5551574025092,0
48.0888315934235,11.5618767862941,1
48.0888315934235,11.5685961673193,1
48.0888315934235,11.5753155454827,0
48.0888315934235,11.582034920682,0
48.0888315934235,11.5887542928151,0
48.0888315934235,11.5954736617797,0
48.0888315934235,11.6021930274736,0
48.0888315934235,11.6089123897947,0
48.0888315934235,11.6156317486406,1
48.0888315934235,11.6223511039093,1
48.0888315934235,11.6290704554986,1
48.0888315934235,11.6357898033061,0
48.0888315934235,11.6425091472297,5
48.0888315934235,11.6492284871673,0
48.0888315934235,11.6559478230166,2
48.0888315934235,11.6626671546753,0
48.0888315934235,11.6693864820414,0
48.0888315934235,11.6761058050126,0
48.0888315934235,11.6828251234867,0
48.0888315934235,11.6895444373615,0
48.0888315934235,11.6962637465349,0
48.0888315934235,11.7029830509045,0
48.0888315934235,11.7097023503683,0
48.0888315934235,11.7164216448239,0
48.0888315934235,11.7231409341694,0
48.0888315934235,11.7298602183023,0
48.0888315934235,11.7365794971206,0
48.0888315934235,11.743298770522,0
48.0888315934235,11.7500180384043,0
48.0888315934235,11.7567373006655,0
48.0888315934235,11.7634565572031,0
48.0933241307947,11.3871725037527,0
48.0933241307947,11.3938919233109,0
48.0933241307947,11.4006113426648,0
48.0933241307947,11.407330761712,0
48.0933241307947,11.4140501803504,0
48.0933241307947,11.4207695984777,0
48.0933241307947,11.4274890159918,0
48.0933241307947,11.4342084327904,0
48.0933241307947,11.4409278487713,0
48.0933241307947,11.4476472638323,0
48.0933241307947,11.4543666778712,0
48.0933241307947,11.4610860907859,0
48.0933241307947,11.4678055024739,0
48.0933241307947,11.4745249128333,0
48.0933241307947,11.4812443217617,1
48.0933241307947,11.487963729157,0
48.0933241307947,11.4946831349169,6
48.0933241307947,11.5014025389392,0
48.0933241307947,11.5081219411218,0
48.0933241307947,11.5148413413623,0
48.0933241307947,11.5215607395587,0
48.0933241307947,11.5282801356087,1
48.0933241307947,11.5349995294101,1
48.0933241307947,11.5417189208607,1
48.0933241307947,11.5484383098582,0
48.0933241307947,11.5551576963005,3
48.0933241307947,11.5618770800854,0
48.0933241307947,11.5685964611106,0
48.0933241307947,11.575315839274,0
48.0933241307947,11.5820352144733,0
48.0933241307947,11.5887545866064,0
48.0933241307947,11.595473955571,0
48.0933241307947,11.6021933212649,0
48.0933241307947,11.608912683586,0
48.0933241307947,11.6156320424319,6
48.0933241307947,11.6223513977007,0
48.0933241307947,11.6290707492899,1
48.0933241307947,11.6357900970974,1
48.0933241307947,11.6425094410211,2
48.0933241307947,11.6492287809586,5
48.0933241307947,11.6559481168079,0
48.0933241307947,11.6626674484667,0
48.0933241307947,11.6693867758327,0
48.0933241307947,11.6761060988039,0
48.0933241307947,11.682825417278,0
48.0933241307947,11.6895447311529,0
